Fecha,Producto,Vendedor,Region,Unidades,Ingresos,Costo,Utilidad,ID_Venta,Año_Mes
2023-11-27,Teclado,Ana,Sur,19,1519.81,883.99,635.82,993,2023-11
2023-11-28,Laptop,Luis,Oeste,8,7199.92,3972.51,3227.41,994,2023-11
2023-11-28,Mouse,Ana,Oeste,19,569.81,295.98,273.83,995,2023-11
2023-11-28,Teclado,Pedro,Norte,6,479.94,254.76,225.18,996,2023-11
2023-11-29,Laptop,Carlos,Norte,19,17099.81,9880.71,7219.1,997,2023-11
2023-11-29,Mouse,Pedro,Oeste,4,119.96,61.87,58.09,998,2023-11
2023-11-29,Teclado,Luis,Oeste,7,559.93,294.79,265.14,999,2023-11
2023-11-30,Laptop,Pedro,Este,4,3599.96,1552.65,2047.31,1000,2023-11
2023-11-30,Mouse,Luis,Sur,12,359.88,178.06,181.82,1001,2023-11
2023-11-30,Teclado,Luis,Este,13,1039.87,564.94,474.93,1002,2023-11
2023-12-01,Laptop,Luis,Norte,3,2699.97,1226.3,1473.67,1003,2023-12
2023-12-01,Mouse,Luis,Norte,12,359.88,158.51,201.37,1004,2023-12
2023-12-01,Teclado,Luis,Norte,2,159.98,74.03,85.95,1005,2023-12
2023-12-02,Laptop,Carlos,Norte,2,1799.98,806.93,993.05,1006,2023-12
2023-12-02,Mouse,Ana,Oeste,9,269.91,119.57,150.34,1007,2023-12
2023-12-02,Teclado,María,Norte,1,79.99,38.79,41.2,1008,2023-12
2023-12-03,Laptop,Ana,Oeste,8,7199.92,4187.24,3012.68,1009,2023-12
2023-12-03,Mouse,Luis,Oeste,6,179.94,90.22,89.72,1010,2023-12
2023-12-03,Teclado,Carlos,Norte,6,479.94,210.01,269.93,1011,2023-12
2023-12-04,Laptop,Pedro,Norte,18,16199.82,6729.31,9470.51,1012,2023-12
2023-12-04,Mouse,Carlos,Sur,17,509.83,274.92,234.91,1013,2023-12
2023-12-04,Teclado,Luis,Este,12,959.88,457.44,502.44,1014,2023-12
2023-12-05,Laptop,Carlos,Norte,6,5399.94,3047.54,2352.4,1015,2023-12
2023-12-05,Mouse,Carlos,Sur,8,239.92,127.61,112.31,1016,2023-12
2023-12-05,Teclado,Luis,Sur,19,1519.81,849.95,669.86,1017,2023-12
2023-12-06,Laptop,Carlos,Este,10,8999.9,4089.46,4910.44,1018,2023-12
2023-12-06,Mouse,María,Oeste,1,29.99,16.15,13.84,1019,2023-12
2023-12-06,Teclado,María,Norte,13,1039.87,470.87,569.0,1020,2023-12
2023-12-07,Laptop,Carlos,Este,17,15299.83,8993.45,6306.38,1021,2023-12
2023-12-07,Mouse,Pedro,Norte,3,89.97,47.44,42.53,1022,2023-12
2023-12-07,Teclado,Luis,Sur,8,639.92,297.5,342.42,1023,2023-12
2023-12-08,Laptop,María,Sur,14,12599.86,5719.11,6880.75,1024,2023-12
2023-12-08,Mouse,Pedro,Oeste,3,89.97,39.42,50.55,1025,2023-12
2023-12-08,Teclado,Carlos,Sur,16,1279.84,689.74,590.1,1026,2023-12
2023-12-09,Laptop,Pedro,Sur,13,11699.87,5191.74,6508.13,1027,2023-12
2023-12-09,Mouse,Ana,Este,17,509.83,264.63,245.2,1028,2023-12
2023-12-09,Teclado,María,Norte,13,1039.87,470.99,568.88,1029,2023-12
2023-12-10,Laptop,Carlos,Norte,6,5399.94,2874.89,2525.05,1030,2023-12
2023-12-10,Mouse,Luis,Este,17,509.83,287.03,222.8,1031,2023-12
2023-12-10,Teclado,Carlos,Oeste,14,1119.86,622.2,497.66,1032,2023-12
2023-12-11,Laptop,Luis,Norte,17,15299.83,8448.11,6851.72,1033,2023-12
2023-12-11,Mouse,Carlos,Sur,8,239.92,104.98,134.94,1034,2023-12
2023-12-11,Teclado,Pedro,Norte,11,879.89,367.51,512.38,1035,2023-12
2023-12-12,Laptop,Pedro,Sur,1,899.99,485.81,414.18,1036,2023-12
2023-12-12,Mouse,Pedro,Oeste,7,209.93,99.44,110.49,1037,2023-12
2023-12-12,Teclado,Ana,Este,17,1359.83,661.52,698.31,1038,2023-12
2023-12-13,Laptop,Luis,Norte,10,8999.9,3656.03,5343.87,1039,2023-12
2023-12-13,Mouse,Pedro,Este,11,329.89,149.08,180.81,1040,2023-12
2023-12-13,Teclado,Ana,Norte,9,719.91,292.81,427.1,1041,2023-12
2023-12-14,Laptop,Luis,Sur,9,8099.91,4664.23,3435.68,1042,2023-12
2023-12-14,Mouse,Carlos,Este,5,149.95,67.28,82.67,1043,2023-12
2023-12-14,Teclado,Ana,Norte,17,1359.83,695.51,664.32,1044,2023-12
2023-12-15,Laptop,María,Sur,9,8099.91,3303.11,4796.8,1045,2023-12
2023-12-15,Mouse,Ana,Este,17,509.83,271.93,237.9,1046,2023-12
2023-12-15,Teclado,Ana,Este,19,1519.81,706.11,813.7,1047,2023-12
2023-12-16,Laptop,Luis,Norte,7,6299.93,3651.34,2648.59,1048,2023-12
2023-12-16,Mouse,Carlos,Norte,9,269.91,155.91,114.0,1049,2023-12
2023-12-16,Teclado,María,Norte,7,559.93,260.4,299.53,1050,2023-12
2023-12-17,Laptop,Pedro,Sur,13,11699.87,6788.17,4911.7,1051,2023-12
2023-12-17,Mouse,Pedro,Norte,11,329.89,197.68,132.21,1052,2023-12
2023-12-17,Teclado,Ana,Este,14,1119.86,632.81,487.05,1053,2023-12
2023-12-18,Laptop,Luis,Este,19,17099.81,9729.35,7370.46,1054,2023-12
2023-12-18,Mouse,Luis,Norte,11,329.89,148.39,181.5,1055,2023-12
2023-12-18,Teclado,Pedro,Norte,13,1039.87,535.89,503.98,1056,2023-12
2023-12-19,Laptop,María,Oeste,14,12599.86,5209.43,7390.43,1057,2023-12
2023-12-19,Mouse,Carlos,Este,13,389.87,163.35,226.52,1058,2023-12
2023-12-19,Teclado,María,Sur,1,79.99,47.98,32.01,1059,2023-12
2023-12-20,Laptop,Carlos,Oeste,8,7199.92,3350.32,3849.6,1060,2023-12
2023-12-20,Mouse,Pedro,Norte,12,359.88,197.8,162.08,1061,2023-12
2023-12-20,Teclado,Carlos,Norte,19,1519.81,853.12,666.69,1062,2023-12
2023-12-21,Laptop,Luis,Este,12,10799.88,6173.26,4626.62,1063,2023-12
2023-12-21,Mouse,Ana,Norte,8,239.92,143.84,96.08,1064,2023-12
2023-12-21,Teclado,Ana,Sur,8,639.92,286.88,353.04,1065,2023-12
2023-12-22,Laptop,Pedro,Este,13,11699.87,4774.37,6925.5,1066,2023-12
2023-12-22,Mouse,Luis,Norte,12,359.88,173.55,186.33,1067,2023-12
2023-12-22,Teclado,María,Este,16,1279.84,545.23,734.61,1068,2023-12
2023-12-23,Laptop,Luis,Norte,1,899.99,364.03,535.96,1069,2023-12
2023-12-23,Mouse,Ana,Norte,13,389.87,184.05,205.82,1070,2023-12
2023-12-23,Teclado,Ana,Norte,7,559.93,311.74,248.19,1071,2023-12
2023-12-24,Laptop,Luis,Sur,5,4499.95,2309.54,2190.41,1072,2023-12
2023-12-24,Mouse,Luis,Sur,8,239.92,110.98,128.94,1073,2023-12
2023-12-24,Teclado,Ana,Este,14,1119.86,594.5,525.36,1074,2023-12
2023-12-25,Laptop,María,Norte,13,11699.87,5222.86,6477.01,1075,2023-12
2023-12-25,Mouse,Pedro,Norte,15,449.85,181.23,268.62,1076,2023-12
2023-12-25,Teclado,Pedro,Sur,17,1359.83,751.81,608.02,1077,2023-12
2023-12-26,Laptop,Luis,Norte,15,13499.85,7084.03,6415.82,1078,2023-12
2023-12-26,Mouse,Pedro,Sur,18,539.82,298.23,241.59,1079,2023-12
2023-12-26,Teclado,Ana,Norte,18,1439.82,587.14,852.68,1080,2023-12
2023-12-27,Laptop,Ana,Este,2,1799.98,1021.35,778.63,1081,2023-12
2023-12-27,Mouse,Luis,Norte,4,119.96,62.85,57.11,1082,2023-12
2023-12-27,Teclado,Luis,Norte,1,79.99,41.01,38.98,1083,2023-12
2023-12-28,Laptop,Luis,Oeste,4,3599.96,1889.7,1710.26,1084,2023-12
2023-12-28,Mouse,María,Sur,18,539.82,309.26,230.56,1085,2023-12
2023-12-28,Teclado,Pedro,Norte,5,399.95,206.93,193.02,1086,2023-12
2023-12-29,Laptop,Luis,Norte,19,17099.81,8826.75,8273.06,1087,2023-12
2023-12-29,Mouse,Carlos,Oeste,15,449.85,269.07,180.78,1088,2023-12
2023-12-29,Teclado,Carlos,Oeste,8,639.92,352.82,287.1,1089,2023-12
2023-12-30,Laptop,Ana,Sur,17,15299.83,7473.34,7826.49,1090,2023-12
2023-12-30,Mouse,Pedro,Oeste,1,29.99,16.24,13.75,1091,2023-12
2023-12-30,Teclado,Luis,Este,12,959.88,458.67,501.21,1092,2023-12
2023-12-31,Laptop,Carlos,Oeste,19,17099.81,7622.67,9477.14,1093,2023-12
2023-12-31,Mouse,Pedro,Este,15,449.85,233.64,216.21,1094,2023-12
2023-12-31,Teclado,Ana,Sur,9,719.91,421.61,298.3,1095,2023-12
