Fecha,Producto,Categoria,Region,Vendedor,Unidades,Precio_Unitario,Ingresos,Costo,Utilidad,Mes,Trimestre,Año
2023-09-24,Teclado,Accesorios,Norte,Luis,5,79.99,399.95,181.49,218.46,9,3,2023
2023-09-25,Laptop,Computadoras,Sur,Luis,8,899.99,7199.92,3410.53,3789.39,9,3,2023
2023-09-25,Mouse,Accesorios,Norte,Luis,9,29.99,269.91,156.3,113.61,9,3,2023
2023-09-25,Teclado,Accesorios,Norte,Carlos,15,79.99,1199.85,639.87,559.98,9,3,2023
2023-09-26,Laptop,Computadoras,Sur,Luis,15,899.99,13499.85,7525.86,5973.99,9,3,2023
2023-09-26,Mouse,Accesorios,Oeste,María,16,29.99,479.84,235.54,244.3,9,3,2023
2023-09-26,Teclado,Accesorios,Oeste,Ana,14,79.99,1119.86,589.1,530.76,9,3,2023
2023-09-27,Laptop,Computadoras,Norte,Luis,8,899.99,7199.92,3237.64,3962.28,9,3,2023
2023-09-27,Mouse,Accesorios,Sur,Ana,18,29.99,539.82,292.09,247.73,9,3,2023
2023-09-27,Teclado,Accesorios,Norte,Carlos,10,79.99,799.9,388.37,411.53,9,3,2023
2023-09-28,Laptop,Computadoras,Este,Ana,6,899.99,5399.94,2637.92,2762.02,9,3,2023
2023-09-28,Mouse,Accesorios,Este,Carlos,12,29.99,359.88,190.69,169.19,9,3,2023
2023-09-28,Teclado,Accesorios,Norte,María,2,79.99,159.98,93.95,66.03,9,3,2023
2023-09-29,Laptop,Computadoras,Oeste,Carlos,7,899.99,6299.93,2600.62,3699.31,9,3,2023
2023-09-29,Mouse,Accesorios,Oeste,Carlos,16,29.99,479.84,271.08,208.76,9,3,2023
2023-09-29,Teclado,Accesorios,Norte,Pedro,3,79.99,239.97,110.02,129.95,9,3,2023
2023-09-30,Laptop,Computadoras,Norte,Luis,13,899.99,11699.87,5718.71,5981.16,9,3,2023
2023-09-30,Mouse,Accesorios,Este,Luis,3,29.99,89.97,36.38,53.59,9,3,2023
2023-09-30,Teclado,Accesorios,Oeste,María,18,79.99,1439.82,662.62,777.2,9,3,2023
2023-10-01,Laptop,Computadoras,Norte,María,11,899.99,9899.89,4955.15,4944.74,10,4,2023
2023-10-01,Mouse,Accesorios,Este,Luis,8,29.99,239.92,98.66,141.26,10,4,2023
2023-10-01,Teclado,Accesorios,Oeste,Pedro,6,79.99,479.94,239.12,240.82,10,4,2023
2023-10-02,Laptop,Computadoras,Sur,Luis,1,899.99,899.99,526.87,373.12,10,4,2023
2023-10-02,Mouse,Accesorios,Este,Pedro,1,29.99,29.99,12.63,17.36,10,4,2023
2023-10-02,Teclado,Accesorios,Oeste,María,8,79.99,639.92,353.8,286.12,10,4,2023
2023-10-03,Laptop,Computadoras,Oeste,Ana,5,899.99,4499.95,2168.68,2331.27,10,4,2023
2023-10-03,Mouse,Accesorios,Este,María,16,29.99,479.84,254.81,225.03,10,4,2023
2023-10-03,Teclado,Accesorios,Sur,María,11,79.99,879.89,397.75,482.14,10,4,2023
2023-10-04,Laptop,Computadoras,Este,Carlos,5,899.99,4499.95,1943.52,2556.43,10,4,2023
2023-10-04,Mouse,Accesorios,Oeste,Carlos,4,29.99,119.96,51.83,68.13,10,4,2023
2023-10-04,Teclado,Accesorios,Norte,Carlos,6,79.99,479.94,198.74,281.2,10,4,2023
2023-10-05,Laptop,Computadoras,Norte,Carlos,14,899.99,12599.86,5507.77,7092.09,10,4,2023
2023-10-05,Mouse,Accesorios,Este,Pedro,19,29.99,569.81,303.62,266.19,10,4,2023
2023-10-05,Teclado,Accesorios,Oeste,Luis,9,79.99,719.91,414.91,305.0,10,4,2023
2023-10-06,Laptop,Computadoras,Norte,Ana,12,899.99,10799.88,6078.44,4721.44,10,4,2023
2023-10-06,Mouse,Accesorios,Oeste,María,11,29.99,329.89,177.16,152.73,10,4,2023
2023-10-06,Teclado,Accesorios,Este,Pedro,14,79.99,1119.86,472.68,647.18,10,4,2023
2023-10-07,Laptop,Computadoras,Norte,Ana,16,899.99,14399.84,6592.79,7807.05,10,4,2023
2023-10-07,Mouse,Accesorios,Oeste,Pedro,1,29.99,29.99,13.85,16.14,10,4,2023
2023-10-07,Teclado,Accesorios,Norte,Pedro,13,79.99,1039.87,467.93,571.94,10,4,2023
2023-10-08,Laptop,Computadoras,Este,María,13,899.99,11699.87,5885.05,5814.82,10,4,2023
2023-10-08,Mouse,Accesorios,Oeste,Luis,2,29.99,59.98,30.42,29.56,10,4,2023
2023-10-08,Teclado,Accesorios,Norte,Carlos,4,79.99,319.96,150.82,169.14,10,4,2023
2023-10-09,Laptop,Computadoras,Este,Luis,6,899.99,5399.94,2542.06,2857.88,10,4,2023
2023-10-09,Mouse,Accesorios,Norte,María,5,29.99,149.95,84.83,65.12,10,4,2023
2023-10-09,Teclado,Accesorios,Norte,María,3,79.99,239.97,133.87,106.1,10,4,2023
2023-10-10,Laptop,Computadoras,Sur,María,1,899.99,899.99,415.4,484.59,10,4,2023
2023-10-10,Mouse,Accesorios,Sur,Ana,4,29.99,119.96,69.91,50.05,10,4,2023
2023-10-10,Teclado,Accesorios,Este,Luis,2,79.99,159.98,94.48,65.5,10,4,2023
2023-10-11,Laptop,Computadoras,Sur,Luis,5,899.99,4499.95,2094.05,2405.9,10,4,2023
2023-10-11,Mouse,Accesorios,Este,Pedro,3,29.99,89.97,42.37,47.6,10,4,2023
2023-10-11,Teclado,Accesorios,Sur,Pedro,9,79.99,719.91,360.77,359.14,10,4,2023
2023-10-12,Laptop,Computadoras,Norte,Pedro,6,899.99,5399.94,3176.38,2223.56,10,4,2023
2023-10-12,Mouse,Accesorios,Este,María,18,29.99,539.82,310.54,229.28,10,4,2023
2023-10-12,Teclado,Accesorios,Este,Luis,6,79.99,479.94,201.82,278.12,10,4,2023
2023-10-13,Laptop,Computadoras,Norte,María,19,899.99,17099.81,8183.05,8916.76,10,4,2023
2023-10-13,Mouse,Accesorios,Este,Ana,12,29.99,359.88,183.78,176.1,10,4,2023
2023-10-13,Teclado,Accesorios,Este,Pedro,11,79.99,879.89,440.5,439.39,10,4,2023
2023-10-14,Laptop,Computadoras,Sur,María,2,899.99,1799.98,789.78,1010.2,10,4,2023
2023-10-14,Mouse,Accesorios,Este,María,15,29.99,449.85,257.21,192.64,10,4,2023
2023-10-14,Teclado,Accesorios,Oeste,Ana,12,79.99,959.88,513.91,445.97,10,4,2023
2023-10-15,Laptop,Computadoras,Norte,Carlos,12,899.99,10799.88,6129.81,4670.07,10,4,2023
2023-10-15,Mouse,Accesorios,Sur,Luis,9,29.99,269.91,154.32,115.59,10,4,2023
2023-10-15,Teclado,Accesorios,Sur,Carlos,2,79.99,159.98,87.94,72.04,10,4,2023
2023-10-16,Laptop,Computadoras,Oeste,Pedro,3,899.99,2699.97,1317.16,1382.81,10,4,2023
2023-10-16,Mouse,Accesorios,Norte,María,12,29.99,359.88,187.9,171.98,10,4,2023
2023-10-16,Teclado,Accesorios,Norte,Ana,16,79.99,1279.84,552.98,726.86,10,4,2023
2023-10-17,Laptop,Computadoras,Sur,Ana,1,899.99,899.99,481.25,418.74,10,4,2023
2023-10-17,Mouse,Accesorios,Este,Luis,3,29.99,89.97,39.21,50.76,10,4,2023
2023-10-17,Teclado,Accesorios,Sur,Carlos,2,79.99,159.98,86.2,73.78,10,4,2023
2023-10-18,Laptop,Computadoras,Norte,Luis,9,899.99,8099.91,3611.91,4488.0,10,4,2023
2023-10-18,Mouse,Accesorios,Oeste,María,19,29.99,569.81,241.32,328.49,10,4,2023
2023-10-18,Teclado,Accesorios,Sur,Luis,15,79.99,1199.85,519.6,680.25,10,4,2023
2023-10-19,Laptop,Computadoras,Norte,Ana,18,899.99,16199.82,6486.38,9713.44,10,4,2023
2023-10-19,Mouse,Accesorios,Sur,Ana,11,29.99,329.89,179.38,150.51,10,4,2023
2023-10-19,Teclado,Accesorios,Este,Pedro,16,79.99,1279.84,699.41,580.43,10,4,2023
2023-10-20,Laptop,Computadoras,Sur,Pedro,17,899.99,15299.83,7695.61,7604.22,10,4,2023
2023-10-20,Mouse,Accesorios,Sur,María,5,29.99,149.95,64.82,85.13,10,4,2023
2023-10-20,Teclado,Accesorios,Norte,Carlos,12,79.99,959.88,399.99,559.89,10,4,2023
2023-10-21,Laptop,Computadoras,Norte,Luis,11,899.99,9899.89,3997.83,5902.06,10,4,2023
2023-10-21,Mouse,Accesorios,Norte,María,15,29.99,449.85,194.85,255.0,10,4,2023
2023-10-21,Teclado,Accesorios,Sur,Pedro,3,79.99,239.97,138.74,101.23,10,4,2023
2023-10-22,Laptop,Computadoras,Este,Luis,1,899.99,899.99,403.47,496.52,10,4,2023
2023-10-22,Mouse,Accesorios,Oeste,Pedro,16,29.99,479.84,225.93,253.91,10,4,2023
2023-10-22,Teclado,Accesorios,Oeste,Luis,2,79.99,159.98,67.36,92.62,10,4,2023
2023-10-23,Laptop,Computadoras,Norte,Carlos,2,899.99,1799.98,800.04,999.94,10,4,2023
2023-10-23,Mouse,Accesorios,Norte,María,3,29.99,89.97,45.33,44.64,10,4,2023
2023-10-23,Teclado,Accesorios,Sur,Luis,8,79.99,639.92,333.75,306.17,10,4,2023
2023-10-24,Laptop,Computadoras,Oeste,Ana,15,899.99,13499.85,6062.38,7437.47,10,4,2023
2023-10-24,Mouse,Accesorios,Norte,Ana,7,29.99,209.93,86.4,123.53,10,4,2023
2023-10-24,Teclado,Accesorios,Este,Luis,6,79.99,479.94,229.51,250.43,10,4,2023
2023-10-25,Laptop,Computadoras,Este,Luis,9,899.99,8099.91,3619.37,4480.54,10,4,2023
2023-10-25,Mouse,Accesorios,Norte,Luis,1,29.99,29.99,13.31,16.68,10,4,2023
2023-10-25,Teclado,Accesorios,Norte,Ana,8,79.99,639.92,378.82,261.1,10,4,2023
2023-10-26,Laptop,Computadoras,Oeste,Ana,3,899.99,2699.97,1412.79,1287.18,10,4,2023
2023-10-26,Mouse,Accesorios,Oeste,Luis,4,29.99,119.96,61.34,58.62,10,4,2023
2023-10-26,Teclado,Accesorios,Sur,Pedro,15,79.99,1199.85,579.71,620.14,10,4,2023
2023-10-27,Laptop,Computadoras,Oeste,Pedro,6,899.99,5399.94,2623.23,2776.71,10,4,2023
2023-10-27,Mouse,Accesorios,Este,Carlos,15,29.99,449.85,228.61,221.24,10,4,2023
2023-10-27,Teclado,Accesorios,Este,María,3,79.99,239.97,129.41,110.56,10,4,2023
2023-10-28,Laptop,Computadoras,Norte,Pedro,14,899.99,12599.86,6809.33,5790.53,10,4,2023
2023-10-28,Mouse,Accesorios,Oeste,Ana,14,29.99,419.86,182.36,237.5,10,4,2023
2023-10-28,Teclado,Accesorios,Sur,Pedro,4,79.99,319.96,159.99,159.97,10,4,2023
2023-10-29,Laptop,Computadoras,Este,Carlos,12,899.99,10799.88,5209.77,5590.11,10,4,2023
2023-10-29,Mouse,Accesorios,Este,Carlos,17,29.99,509.83,292.7,217.13,10,4,2023
2023-10-29,Teclado,Accesorios,Sur,María,7,79.99,559.93,294.68,265.25,10,4,2023
2023-10-30,Laptop,Computadoras,Sur,Pedro,9,899.99,8099.91,4102.61,3997.3,10,4,2023
2023-10-30,Mouse,Accesorios,Este,Ana,3,29.99,89.97,38.06,51.91,10,4,2023
2023-10-30,Teclado,Accesorios,Este,Ana,13,79.99,1039.87,541.9,497.97,10,4,2023
2023-10-31,Laptop,Computadoras,Sur,Luis,15,899.99,13499.85,5716.39,7783.46,10,4,2023
2023-10-31,Mouse,Accesorios,Este,Ana,18,29.99,539.82,252.33,287.49,10,4,2023
2023-10-31,Teclado,Accesorios,Norte,María,19,79.99,1519.81,651.34,868.47,10,4,2023
2023-11-01,Laptop,Computadoras,Norte,María,1,899.99,899.99,484.57,415.42,11,4,2023
2023-11-01,Mouse,Accesorios,Sur,Ana,6,29.99,179.94,79.4,100.54,11,4,2023
2023-11-01,Teclado,Accesorios,Oeste,Ana,2,79.99,159.98,76.53,83.45,11,4,2023
2023-11-02,Laptop,Computadoras,Sur,Luis,14,899.99,12599.86,7297.02,5302.84,11,4,2023
2023-11-02,Mouse,Accesorios,Sur,Ana,6,29.99,179.94,79.33,100.61,11,4,2023
2023-11-02,Teclado,Accesorios,Oeste,Luis,14,79.99,1119.86,561.68,558.18,11,4,2023
2023-11-03,Laptop,Computadoras,Oeste,Luis,4,899.99,3599.96,1741.86,1858.1,11,4,2023
2023-11-03,Mouse,Accesorios,Oeste,Ana,8,29.99,239.92,96.84,143.08,11,4,2023
2023-11-03,Teclado,Accesorios,Norte,Carlos,3,79.99,239.97,134.04,105.93,11,4,2023
2023-11-04,Laptop,Computadoras,Este,Carlos,19,899.99,17099.81,7076.06,10023.75,11,4,2023
2023-11-04,Mouse,Accesorios,Norte,Luis,14,29.99,419.86,207.77,212.09,11,4,2023
2023-11-04,Teclado,Accesorios,Este,Ana,17,79.99,1359.83,696.42,663.41,11,4,2023
2023-11-05,Laptop,Computadoras,Norte,Carlos,8,899.99,7199.92,3784.89,3415.03,11,4,2023
2023-11-05,Mouse,Accesorios,Este,Ana,14,29.99,419.86,225.77,194.09,11,4,2023
2023-11-05,Teclado,Accesorios,Norte,Ana,6,79.99,479.94,216.29,263.65,11,4,2023
2023-11-06,Laptop,Computadoras,Oeste,Ana,16,899.99,14399.84,5788.67,8611.17,11,4,2023
2023-11-06,Mouse,Accesorios,Sur,Pedro,19,29.99,569.81,310.37,259.44,11,4,2023
2023-11-06,Teclado,Accesorios,Norte,Ana,14,79.99,1119.86,567.92,551.94,11,4,2023
2023-11-07,Laptop,Computadoras,Este,Pedro,19,899.99,17099.81,9699.41,7400.4,11,4,2023
2023-11-07,Mouse,Accesorios,Oeste,Luis,3,29.99,89.97,50.77,39.2,11,4,2023
2023-11-07,Teclado,Accesorios,Norte,Carlos,10,79.99,799.9,454.88,345.02,11,4,2023
2023-11-08,Laptop,Computadoras,Norte,Carlos,19,899.99,17099.81,8498.93,8600.88,11,4,2023
2023-11-08,Mouse,Accesorios,Oeste,Carlos,9,29.99,269.91,125.97,143.94,11,4,2023
2023-11-08,Teclado,Accesorios,Norte,Carlos,13,79.99,1039.87,580.57,459.3,11,4,2023
2023-11-09,Laptop,Computadoras,Sur,Carlos,7,899.99,6299.93,3088.6,3211.33,11,4,2023
2023-11-09,Mouse,Accesorios,Norte,Carlos,14,29.99,419.86,183.35,236.51,11,4,2023
2023-11-09,Teclado,Accesorios,Sur,Carlos,9,79.99,719.91,411.06,308.85,11,4,2023
2023-11-10,Laptop,Computadoras,Sur,Luis,19,899.99,17099.81,9858.25,7241.56,11,4,2023
2023-11-10,Mouse,Accesorios,Oeste,Ana,15,29.99,449.85,221.89,227.96,11,4,2023
2023-11-10,Teclado,Accesorios,Norte,María,14,79.99,1119.86,464.9,654.96,11,4,2023
2023-11-11,Laptop,Computadoras,Oeste,Pedro,6,899.99,5399.94,2578.82,2821.12,11,4,2023
2023-11-11,Mouse,Accesorios,Norte,María,4,29.99,119.96,67.26,52.7,11,4,2023
2023-11-11,Teclado,Accesorios,Norte,María,8,79.99,639.92,371.38,268.54,11,4,2023
2023-11-12,Laptop,Computadoras,Este,Ana,17,899.99,15299.83,6742.55,8557.28,11,4,2023
2023-11-12,Mouse,Accesorios,Norte,Ana,9,29.99,269.91,111.58,158.33,11,4,2023
2023-11-12,Teclado,Accesorios,Oeste,Ana,1,79.99,79.99,46.03,33.96,11,4,2023
2023-11-13,Laptop,Computadoras,Sur,Carlos,14,899.99,12599.86,6021.23,6578.63,11,4,2023
2023-11-13,Mouse,Accesorios,Norte,Luis,11,29.99,329.89,167.7,162.19,11,4,2023
2023-11-13,Teclado,Accesorios,Este,Carlos,3,79.99,239.97,142.45,97.52,11,4,2023
2023-11-14,Laptop,Computadoras,Oeste,Luis,9,899.99,8099.91,3347.8,4752.11,11,4,2023
2023-11-14,Mouse,Accesorios,Norte,Luis,14,29.99,419.86,222.38,197.48,11,4,2023
2023-11-14,Teclado,Accesorios,Oeste,María,9,79.99,719.91,298.63,421.28,11,4,2023
2023-11-15,Laptop,Computadoras,Este,María,4,899.99,3599.96,1710.32,1889.64,11,4,2023
2023-11-15,Mouse,Accesorios,Este,Luis,4,29.99,119.96,67.27,52.69,11,4,2023
2023-11-15,Teclado,Accesorios,Oeste,Luis,8,79.99,639.92,311.45,328.47,11,4,2023
2023-11-16,Laptop,Computadoras,Norte,Carlos,2,899.99,1799.98,1078.97,721.01,11,4,2023
2023-11-16,Mouse,Accesorios,Sur,Carlos,9,29.99,269.91,138.14,131.77,11,4,2023
2023-11-16,Teclado,Accesorios,Este,María,14,79.99,1119.86,519.88,599.98,11,4,2023
2023-11-17,Laptop,Computadoras,Norte,Ana,9,899.99,8099.91,3596.54,4503.37,11,4,2023
2023-11-17,Mouse,Accesorios,Norte,Luis,16,29.99,479.84,225.57,254.27,11,4,2023
2023-11-17,Teclado,Accesorios,Sur,Carlos,17,79.99,1359.83,645.25,714.58,11,4,2023
2023-11-18,Laptop,Computadoras,Este,María,16,899.99,14399.84,5957.83,8442.01,11,4,2023
2023-11-18,Mouse,Accesorios,Este,Carlos,12,29.99,359.88,170.55,189.33,11,4,2023
2023-11-18,Teclado,Accesorios,Norte,Luis,3,79.99,239.97,118.27,121.7,11,4,2023
2023-11-19,Laptop,Computadoras,Norte,Luis,11,899.99,9899.89,5390.96,4508.93,11,4,2023
2023-11-19,Mouse,Accesorios,Sur,Pedro,14,29.99,419.86,223.09,196.77,11,4,2023
2023-11-19,Teclado,Accesorios,Sur,Ana,18,79.99,1439.82,780.03,659.79,11,4,2023
2023-11-20,Laptop,Computadoras,Este,Pedro,5,899.99,4499.95,1807.51,2692.44,11,4,2023
2023-11-20,Mouse,Accesorios,Oeste,María,16,29.99,479.84,212.83,267.01,11,4,2023
2023-11-20,Teclado,Accesorios,Este,Carlos,5,79.99,399.95,212.91,187.04,11,4,2023
2023-11-21,Laptop,Computadoras,Norte,María,3,899.99,2699.97,1341.34,1358.63,11,4,2023
2023-11-21,Mouse,Accesorios,Este,Luis,12,29.99,359.88,144.33,215.55,11,4,2023
2023-11-21,Teclado,Accesorios,Oeste,Pedro,1,79.99,79.99,44.87,35.12,11,4,2023
2023-11-22,Laptop,Computadoras,Sur,Pedro,9,899.99,8099.91,4491.9,3608.01,11,4,2023
2023-11-22,Mouse,Accesorios,Oeste,Pedro,9,29.99,269.91,137.57,132.34,11,4,2023
2023-11-22,Teclado,Accesorios,Oeste,María,4,79.99,319.96,132.24,187.72,11,4,2023
2023-11-23,Laptop,Computadoras,Oeste,Luis,3,899.99,2699.97,1493.9,1206.07,11,4,2023
2023-11-23,Mouse,Accesorios,Sur,Carlos,17,29.99,509.83,263.45,246.38,11,4,2023
2023-11-23,Teclado,Accesorios,Oeste,Carlos,2,79.99,159.98,89.01,70.97,11,4,2023
2023-11-24,Laptop,Computadoras,Oeste,María,1,899.99,899.99,495.31,404.68,11,4,2023
2023-11-24,Mouse,Accesorios,Oeste,Pedro,8,29.99,239.92,134.5,105.42,11,4,2023
2023-11-24,Teclado,Accesorios,Norte,Ana,13,79.99,1039.87,523.68,516.19,11,4,2023
2023-11-25,Laptop,Computadoras,Oeste,María,15,899.99,13499.85,5778.81,7721.04,11,4,2023
2023-11-25,Mouse,Accesorios,Sur,María,8,29.99,239.92,128.17,111.75,11,4,2023
2023-11-25,Teclado,Accesorios,Oeste,Luis,12,79.99,959.88,503.07,456.81,11,4,2023
2023-11-26,Laptop,Computadoras,Oeste,Carlos,12,899.99,10799.88,5923.2,4876.68,11,4,2023
2023-11-26,Mouse,Accesorios,Sur,María,14,29.99,419.86,182.21,237.65,11,4,2023
2023-11-26,Teclado,Accesorios,Oeste,María,15,79.99,1199.85,526.73,673.12,11,4,2023
2023-11-27,Laptop,Computadoras,Sur,Pedro,15,899.99,13499.85,7804.02,5695.83,11,4,2023
2023-11-27,Mouse,Accesorios,Oeste,Pedro,9,29.99,269.91,148.45,121.46,11,4,2023
2023-11-27,Teclado,Accesorios,Sur,Ana,19,79.99,1519.81,883.99,635.82,11,4,2023
2023-11-28,Laptop,Computadoras,Oeste,Luis,8,899.99,7199.92,3972.51,3227.41,11,4,2023
2023-11-28,Mouse,Accesorios,Oeste,Ana,19,29.99,569.81,295.98,273.83,11,4,2023
2023-11-28,Teclado,Accesorios,Norte,Pedro,6,79.99,479.94,254.76,225.18,11,4,2023
2023-11-29,Laptop,Computadoras,Norte,Carlos,19,899.99,17099.81,9880.71,7219.1,11,4,2023
2023-11-29,Mouse,Accesorios,Oeste,Pedro,4,29.99,119.96,61.87,58.09,11,4,2023
2023-11-29,Teclado,Accesorios,Oeste,Luis,7,79.99,559.93,294.79,265.14,11,4,2023
2023-11-30,Laptop,Computadoras,Este,Pedro,4,899.99,3599.96,1552.65,2047.31,11,4,2023
2023-11-30,Mouse,Accesorios,Sur,Luis,12,29.99,359.88,178.06,181.82,11,4,2023
2023-11-30,Teclado,Accesorios,Este,Luis,13,79.99,1039.87,564.94,474.93,11,4,2023
2023-12-01,Laptop,Computadoras,Norte,Luis,3,899.99,2699.97,1226.3,1473.67,12,4,2023
2023-12-01,Mouse,Accesorios,Norte,Luis,12,29.99,359.88,158.51,201.37,12,4,2023
2023-12-01,Teclado,Accesorios,Norte,Luis,2,79.99,159.98,74.03,85.95,12,4,2023
2023-12-02,Laptop,Computadoras,Norte,Carlos,2,899.99,1799.98,806.93,993.05,12,4,2023
2023-12-02,Mouse,Accesorios,Oeste,Ana,9,29.99,269.91,119.57,150.34,12,4,2023
2023-12-02,Teclado,Accesorios,Norte,María,1,79.99,79.99,38.79,41.2,12,4,2023
2023-12-03,Laptop,Computadoras,Oeste,Ana,8,899.99,7199.92,4187.24,3012.68,12,4,2023
2023-12-03,Mouse,Accesorios,Oeste,Luis,6,29.99,179.94,90.22,89.72,12,4,2023
2023-12-03,Teclado,Accesorios,Norte,Carlos,6,79.99,479.94,210.01,269.93,12,4,2023
2023-12-04,Laptop,Computadoras,Norte,Pedro,18,899.99,16199.82,6729.31,9470.51,12,4,2023
2023-12-04,Mouse,Accesorios,Sur,Carlos,17,29.99,509.83,274.92,234.91,12,4,2023
2023-12-04,Teclado,Accesorios,Este,Luis,12,79.99,959.88,457.44,502.44,12,4,2023
2023-12-05,Laptop,Computadoras,Norte,Carlos,6,899.99,5399.94,3047.54,2352.4,12,4,2023
2023-12-05,Mouse,Accesorios,Sur,Carlos,8,29.99,239.92,127.61,112.31,12,4,2023
2023-12-05,Teclado,Accesorios,Sur,Luis,19,79.99,1519.81,849.95,669.86,12,4,2023
2023-12-06,Laptop,Computadoras,Este,Carlos,10,899.99,8999.9,4089.46,4910.44,12,4,2023
2023-12-06,Mouse,Accesorios,Oeste,María,1,29.99,29.99,16.15,13.84,12,4,2023
2023-12-06,Teclado,Accesorios,Norte,María,13,79.99,1039.87,470.87,569.0,12,4,2023
2023-12-07,Laptop,Computadoras,Este,Carlos,17,899.99,15299.83,8993.45,6306.38,12,4,2023
2023-12-07,Mouse,Accesorios,Norte,Pedro,3,29.99,89.97,47.44,42.53,12,4,2023
2023-12-07,Teclado,Accesorios,Sur,Luis,8,79.99,639.92,297.5,342.42,12,4,2023
2023-12-08,Laptop,Computadoras,Sur,María,14,899.99,12599.86,5719.11,6880.75,12,4,2023
2023-12-08,Mouse,Accesorios,Oeste,Pedro,3,29.99,89.97,39.42,50.55,12,4,2023
2023-12-08,Teclado,Accesorios,Sur,Carlos,16,79.99,1279.84,689.74,590.1,12,4,2023
2023-12-09,Laptop,Computadoras,Sur,Pedro,13,899.99,11699.87,5191.74,6508.13,12,4,2023
2023-12-09,Mouse,Accesorios,Este,Ana,17,29.99,509.83,264.63,245.2,12,4,2023
2023-12-09,Teclado,Accesorios,Norte,María,13,79.99,1039.87,470.99,568.88,12,4,2023
2023-12-10,Laptop,Computadoras,Norte,Carlos,6,899.99,5399.94,2874.89,2525.05,12,4,2023
2023-12-10,Mouse,Accesorios,Este,Luis,17,29.99,509.83,287.03,222.8,12,4,2023
2023-12-10,Teclado,Accesorios,Oeste,Carlos,14,79.99,1119.86,622.2,497.66,12,4,2023
2023-12-11,Laptop,Computadoras,Norte,Luis,17,899.99,15299.83,8448.11,6851.72,12,4,2023
2023-12-11,Mouse,Accesorios,Sur,Carlos,8,29.99,239.92,104.98,134.94,12,4,2023
2023-12-11,Teclado,Accesorios,Norte,Pedro,11,79.99,879.89,367.51,512.38,12,4,2023
2023-12-12,Laptop,Computadoras,Sur,Pedro,1,899.99,899.99,485.81,414.18,12,4,2023
2023-12-12,Mouse,Accesorios,Oeste,Pedro,7,29.99,209.93,99.44,110.49,12,4,2023
2023-12-12,Teclado,Accesorios,Este,Ana,17,79.99,1359.83,661.52,698.31,12,4,2023
2023-12-13,Laptop,Computadoras,Norte,Luis,10,899.99,8999.9,3656.03,5343.87,12,4,2023
2023-12-13,Mouse,Accesorios,Este,Pedro,11,29.99,329.89,149.08,180.81,12,4,2023
2023-12-13,Teclado,Accesorios,Norte,Ana,9,79.99,719.91,292.81,427.1,12,4,2023
2023-12-14,Laptop,Computadoras,Sur,Luis,9,899.99,8099.91,4664.23,3435.68,12,4,2023
2023-12-14,Mouse,Accesorios,Este,Carlos,5,29.99,149.95,67.28,82.67,12,4,2023
2023-12-14,Teclado,Accesorios,Norte,Ana,17,79.99,1359.83,695.51,664.32,12,4,2023
2023-12-15,Laptop,Computadoras,Sur,María,9,899.99,8099.91,3303.11,4796.8,12,4,2023
2023-12-15,Mouse,Accesorios,Este,Ana,17,29.99,509.83,271.93,237.9,12,4,2023
2023-12-15,Teclado,Accesorios,Este,Ana,19,79.99,1519.81,706.11,813.7,12,4,2023
2023-12-16,Laptop,Computadoras,Norte,Luis,7,899.99,6299.93,3651.34,2648.59,12,4,2023
2023-12-16,Mouse,Accesorios,Norte,Carlos,9,29.99,269.91,155.91,114.0,12,4,2023
2023-12-16,Teclado,Accesorios,Norte,María,7,79.99,559.93,260.4,299.53,12,4,2023
2023-12-17,Laptop,Computadoras,Sur,Pedro,13,899.99,11699.87,6788.17,4911.7,12,4,2023
2023-12-17,Mouse,Accesorios,Norte,Pedro,11,29.99,329.89,197.68,132.21,12,4,2023
2023-12-17,Teclado,Accesorios,Este,Ana,14,79.99,1119.86,632.81,487.05,12,4,2023
2023-12-18,Laptop,Computadoras,Este,Luis,19,899.99,17099.81,9729.35,7370.46,12,4,2023
2023-12-18,Mouse,Accesorios,Norte,Luis,11,29.99,329.89,148.39,181.5,12,4,2023
2023-12-18,Teclado,Accesorios,Norte,Pedro,13,79.99,1039.87,535.89,503.98,12,4,2023
2023-12-19,Laptop,Computadoras,Oeste,María,14,899.99,12599.86,5209.43,7390.43,12,4,2023
2023-12-19,Mouse,Accesorios,Este,Carlos,13,29.99,389.87,163.35,226.52,12,4,2023
2023-12-19,Teclado,Accesorios,Sur,María,1,79.99,79.99,47.98,32.01,12,4,2023
2023-12-20,Laptop,Computadoras,Oeste,Carlos,8,899.99,7199.92,3350.32,3849.6,12,4,2023
2023-12-20,Mouse,Accesorios,Norte,Pedro,12,29.99,359.88,197.8,162.08,12,4,2023
2023-12-20,Teclado,Accesorios,Norte,Carlos,19,79.99,1519.81,853.12,666.69,12,4,2023
2023-12-21,Laptop,Computadoras,Este,Luis,12,899.99,10799.88,6173.26,4626.62,12,4,2023
2023-12-21,Mouse,Accesorios,Norte,Ana,8,29.99,239.92,143.84,96.08,12,4,2023
2023-12-21,Teclado,Accesorios,Sur,Ana,8,79.99,639.92,286.88,353.04,12,4,2023
2023-12-22,Laptop,Computadoras,Este,Pedro,13,899.99,11699.87,4774.37,6925.5,12,4,2023
2023-12-22,Mouse,Accesorios,Norte,Luis,12,29.99,359.88,173.55,186.33,12,4,2023
