id,nombre,categoria,precio,cantidad,fecha
7677,Producto_7677,Hogar,301.4,42,2044-01-07
7678,Producto_7678,Hogar,765.67,48,2044-01-08
7679,Producto_7679,Electrónica,748.01,27,2044-01-09
7680,Producto_7680,Deportes,253.37,20,2044-01-10
7681,Producto_7681,Electrónica,731.53,70,2044-01-11
7682,Producto_7682,Hogar,750.3,35,2044-01-12
7683,Producto_7683,Hogar,403.48,76,2044-01-13
7684,Producto_7684,Deportes,218.32,48,2044-01-14
7685,Producto_7685,Electrónica,526.06,67,2044-01-15
7686,Producto_7686,Hogar,922.18,68,2044-01-16
7687,Producto_7687,Ropa,643.22,52,2044-01-17
7688,Producto_7688,Hogar,181.19,68,2044-01-18
7689,Producto_7689,Hogar,685.93,4,2044-01-19
7690,Producto_7690,Deportes,432.93,39,2044-01-20
7691,Producto_7691,Ropa,595.61,21,2044-01-21
7692,Producto_7692,Hogar,736.72,66,2044-01-22
7693,Producto_7693,Hogar,519.8,16,2044-01-23
7694,Producto_7694,Ropa,815.84,7,2044-01-24
7695,Producto_7695,Electrónica,724.93,83,2044-01-25
7696,Producto_7696,Electrónica,618.92,97,2044-01-26
7697,Producto_7697,Hogar,159.28,9,2044-01-27
7698,Producto_7698,Hogar,837.59,17,2044-01-28
7699,Producto_7699,Electrónica,936.55,91,2044-01-29
7700,Producto_7700,Deportes,145.6,97,2044-01-30
7701,Producto_7701,Ropa,493.36,12,2044-01-31
7702,Producto_7702,Ropa,266.3,57,2044-02-01
7703,Producto_7703,Deportes,756.98,45,2044-02-02
7704,Producto_7704,Deportes,724.41,11,2044-02-03
7705,Producto_7705,Deportes,149.48,13,2044-02-04
7706,Producto_7706,Deportes,878.26,31,2044-02-05
7707,Producto_7707,Deportes,189.16,77,2044-02-06
7708,Producto_7708,Deportes,799.29,26,2044-02-07
7709,Producto_7709,Ropa,462.41,63,2044-02-08
7710,Producto_7710,Deportes,334.99,31,2044-02-09
7711,Producto_7711,Electrónica,166.66,22,2044-02-10
7712,Producto_7712,Deportes,175.94,6,2044-02-11
7713,Producto_7713,Deportes,665.27,20,2044-02-12
7714,Producto_7714,Ropa,554.93,85,2044-02-13
7715,Producto_7715,Ropa,130.86,10,2044-02-14
7716,Producto_7716,Deportes,121.57,83,2044-02-15
7717,Producto_7717,Ropa,81.59,35,2044-02-16
7718,Producto_7718,Hogar,746.33,26,2044-02-17
7719,Producto_7719,Ropa,714.76,71,2044-02-18
7720,Producto_7720,Ropa,67.85,37,2044-02-19
7721,Producto_7721,Ropa,564.67,8,2044-02-20
7722,Producto_7722,Ropa,93.83,5,2044-02-21
7723,Producto_7723,Electrónica,904.71,44,2044-02-22
7724,Producto_7724,Electrónica,908.05,92,2044-02-23
7725,Producto_7725,Electrónica,701.25,67,2044-02-24
7726,Producto_7726,Deportes,926.93,72,2044-02-25
7727,Producto_7727,Deportes,813.34,79,2044-02-26
7728,Producto_7728,Hogar,830.25,91,2044-02-27
7729,Producto_7729,Electrónica,574.01,49,2044-02-28
7730,Producto_7730,Deportes,313.0,36,2044-02-29
7731,Producto_7731,Ropa,225.62,80,2044-03-01
7732,Producto_7732,Ropa,333.93,26,2044-03-02
7733,Producto_7733,Electrónica,632.21,45,2044-03-03
7734,Producto_7734,Hogar,180.93,61,2044-03-04
7735,Producto_7735,Hogar,266.05,44,2044-03-05
7736,Producto_7736,Ropa,473.38,4,2044-03-06
7737,Producto_7737,Hogar,240.72,76,2044-03-07
7738,Producto_7738,Electrónica,592.76,81,2044-03-08
7739,Producto_7739,Ropa,923.94,58,2044-03-09
7740,Producto_7740,Deportes,750.61,26,2044-03-10
7741,Producto_7741,Deportes,669.76,95,2044-03-11
7742,Producto_7742,Hogar,586.89,79,2044-03-12
7743,Producto_7743,Ropa,493.07,98,2044-03-13
7744,Producto_7744,Ropa,194.7,29,2044-03-14
7745,Producto_7745,Deportes,895.76,9,2044-03-15
7746,Producto_7746,Ropa,256.05,78,2044-03-16
7747,Producto_7747,Ropa,100.4,36,2044-03-17
7748,Producto_7748,Ropa,752.52,4,2044-03-18
7749,Producto_7749,Hogar,183.86,59,2044-03-19
7750,Producto_7750,Ropa,378.18,37,2044-03-20
7751,Producto_7751,Electrónica,38.0,88,2044-03-21
7752,Producto_7752,Hogar,145.7,81,2044-03-22
7753,Producto_7753,Ropa,181.47,13,2044-03-23
7754,Producto_7754,Ropa,63.87,20,2044-03-24
7755,Producto_7755,Electrónica,660.09,17,2044-03-25
7756,Producto_7756,Hogar,838.64,51,2044-03-26
7757,Producto_7757,Deportes,379.58,91,2044-03-27
7758,Producto_7758,Deportes,875.83,55,2044-03-28
7759,Producto_7759,Hogar,221.21,33,2044-03-29
7760,Producto_7760,Ropa,332.14,21,2044-03-30
7761,Producto_7761,Ropa,159.23,81,2044-03-31
7762,Producto_7762,Deportes,624.35,22,2044-04-01
7763,Producto_7763,Deportes,425.67,25,2044-04-02
7764,Producto_7764,Deportes,617.15,67,2044-04-03
7765,Producto_7765,Electrónica,764.06,91,2044-04-04
7766,Producto_7766,Deportes,550.25,91,2044-04-05
7767,Producto_7767,Electrónica,631.35,12,2044-04-06
7768,Producto_7768,Hogar,935.9,15,2044-04-07
7769,Producto_7769,Ropa,306.07,84,2044-04-08
7770,Producto_7770,Deportes,365.57,86,2044-04-09
7771,Producto_7771,Ropa,720.53,2,2044-04-10
7772,Producto_7772,Ropa,615.19,4,2044-04-11
7773,Producto_7773,Deportes,186.75,45,2044-04-12
7774,Producto_7774,Deportes,382.39,13,2044-04-13
7775,Producto_7775,Hogar,473.16,55,2044-04-14
7776,Producto_7776,Electrónica,425.2,32,2044-04-15
7777,Producto_7777,Electrónica,186.49,22,2044-04-16
7778,Producto_7778,Ropa,925.19,89,2044-04-17
7779,Producto_7779,Deportes,764.7,91,2044-04-18
7780,Producto_7780,Hogar,486.54,55,2044-04-19
7781,Producto_7781,Hogar,683.26,17,2044-04-20
7782,Producto_7782,Hogar,898.31,70,2044-04-21
7783,Producto_7783,Hogar,144.81,51,2044-04-22
7784,Producto_7784,Hogar,257.87,80,2044-04-23
7785,Producto_7785,Electrónica,547.27,8,2044-04-24
7786,Producto_7786,Electrónica,801.02,61,2044-04-25
7787,Producto_7787,Electrónica,45.89,97,2044-04-26
7788,Producto_7788,Deportes,984.18,10,2044-04-27
7789,Producto_7789,Ropa,460.36,98,2044-04-28
7790,Producto_7790,Hogar,365.64,19,2044-04-29
7791,Producto_7791,Deportes,299.8,14,2044-04-30
7792,Producto_7792,Hogar,182.61,67,2044-05-01
7793,Producto_7793,Electrónica,793.66,55,2044-05-02
7794,Producto_7794,Deportes,955.86,61,2044-05-03
7795,Producto_7795,Electrónica,419.51,56,2044-05-04
7796,Producto_7796,Hogar,952.9,63,2044-05-05
7797,Producto_7797,Hogar,825.56,87,2044-05-06
7798,Producto_7798,Ropa,486.24,11,2044-05-07
7799,Producto_7799,Hogar,677.29,47,2044-05-08
7800,Producto_7800,Electrónica,440.63,6,2044-05-09
7801,Producto_7801,Hogar,563.14,34,2044-05-10
7802,Producto_7802,Ropa,67.47,65,2044-05-11
7803,Producto_7803,Ropa,699.3,99,2044-05-12
7804,Producto_7804,Electrónica,62.3,89,2044-05-13
7805,Producto_7805,Deportes,818.91,64,2044-05-14
7806,Producto_7806,Hogar,826.7,93,2044-05-15
7807,Producto_7807,Ropa,244.71,87,2044-05-16
7808,Producto_7808,Hogar,330.43,82,2044-05-17
7809,Producto_7809,Hogar,486.5,78,2044-05-18
7810,Producto_7810,Deportes,600.7,81,2044-05-19
7811,Producto_7811,Ropa,294.48,66,2044-05-20
7812,Producto_7812,Hogar,596.56,31,2044-05-21
7813,Producto_7813,Ropa,304.81,83,2044-05-22
7814,Producto_7814,Electrónica,64.94,96,2044-05-23
7815,Producto_7815,Electrónica,12.5,62,2044-05-24
7816,Producto_7816,Hogar,110.14,54,2044-05-25
7817,Producto_7817,Ropa,794.33,92,2044-05-26
7818,Producto_7818,Hogar,961.82,8,2044-05-27
7819,Producto_7819,Ropa,432.7,42,2044-05-28
7820,Producto_7820,Ropa,517.56,41,2044-05-29
7821,Producto_7821,Deportes,155.38,59,2044-05-30
7822,Producto_7822,Deportes,555.52,40,2044-05-31
7823,Producto_7823,Deportes,153.21,22,2044-06-01
7824,Producto_7824,Hogar,615.1,24,2044-06-02
7825,Producto_7825,Deportes,933.93,38,2044-06-03
7826,Producto_7826,Deportes,203.74,2,2044-06-04
7827,Producto_7827,Electrónica,766.92,41,2044-06-05
7828,Producto_7828,Ropa,33.27,19,2044-06-06
7829,Producto_7829,Ropa,381.74,2,2044-06-07
7830,Producto_7830,Deportes,119.64,92,2044-06-08
7831,Producto_7831,Ropa,358.95,96,2044-06-09
7832,Producto_7832,Electrónica,181.8,62,2044-06-10
7833,Producto_7833,Electrónica,379.57,83,2044-06-11
7834,Producto_7834,Deportes,423.35,16,2044-06-12
7835,Producto_7835,Electrónica,307.59,94,2044-06-13
7836,Producto_7836,Ropa,660.06,22,2044-06-14
7837,Producto_7837,Hogar,919.66,14,2044-06-15
7838,Producto_7838,Ropa,406.59,56,2044-06-16
7839,Producto_7839,Hogar,200.42,65,2044-06-17
7840,Producto_7840,Deportes,278.02,45,2044-06-18
7841,Producto_7841,Hogar,855.46,54,2044-06-19
7842,Producto_7842,Electrónica,575.92,66,2044-06-20
7843,Producto_7843,Ropa,460.46,86,2044-06-21
7844,Producto_7844,Hogar,158.14,46,2044-06-22
7845,Producto_7845,Ropa,455.23,33,2044-06-23
7846,Producto_7846,Deportes,285.71,79,2044-06-24
7847,Producto_7847,Deportes,943.73,50,2044-06-25
7848,Producto_7848,Electrónica,885.23,22,2044-06-26
7849,Producto_7849,Deportes,93.06,40,2044-06-27
7850,Producto_7850,Hogar,521.49,39,2044-06-28
7851,Producto_7851,Deportes,232.81,41,2044-06-29
7852,Producto_7852,Electrónica,416.67,75,2044-06-30
7853,Producto_7853,Ropa,878.08,68,2044-07-01
7854,Producto_7854,Ropa,532.24,7,2044-07-02
7855,Producto_7855,Deportes,340.87,85,2044-07-03
7856,Producto_7856,Hogar,215.81,71,2044-07-04
7857,Producto_7857,Electrónica,802.32,4,2044-07-05
7858,Producto_7858,Hogar,628.27,76,2044-07-06
7859,Producto_7859,Electrónica,473.38,91,2044-07-07
7860,Producto_7860,Deportes,225.31,59,2044-07-08
7861,Producto_7861,Electrónica,340.9,81,2044-07-09
7862,Producto_7862,Electrónica,960.24,84,2044-07-10
7863,Producto_7863,Deportes,524.89,95,2044-07-11
7864,Producto_7864,Hogar,406.69,26,2044-07-12
7865,Producto_7865,Deportes,526.21,31,2044-07-13
7866,Producto_7866,Electrónica,781.2,99,2044-07-14
7867,Producto_7867,Deportes,346.71,73,2044-07-15
7868,Producto_7868,Electrónica,186.92,69,2044-07-16
7869,Producto_7869,Deportes,589.09,52,2044-07-17
7870,Producto_7870,Ropa,668.55,72,2044-07-18
7871,Producto_7871,Ropa,715.59,21,2044-07-19
7872,Producto_7872,Deportes,883.17,16,2044-07-20
7873,Producto_7873,Hogar,377.46,51,2044-07-21
7874,Producto_7874,Electrónica,84.6,16,2044-07-22
7875,Producto_7875,Ropa,958.77,18,2044-07-23
7876,Producto_7876,Hogar,440.66,47,2044-07-24
7877,Producto_7877,Electrónica,627.02,56,2044-07-25
7878,Producto_7878,Ropa,669.64,28,2044-07-26
7879,Producto_7879,Ropa,551.05,82,2044-07-27
7880,Producto_7880,Deportes,213.2,78,2044-07-28
7881,Producto_7881,Electrónica,757.59,56,2044-07-29
7882,Producto_7882,Hogar,805.71,37,2044-07-30
7883,Producto_7883,Hogar,557.45,16,2044-07-31
7884,Producto_7884,Hogar,493.68,85,2044-08-01
7885,Producto_7885,Electrónica,122.8,65,2044-08-02
7886,Producto_7886,Hogar,93.11,60,2044-08-03
7887,Producto_7887,Hogar,346.17,61,2044-08-04
7888,Producto_7888,Hogar,317.74,11,2044-08-05
7889,Producto_7889,Deportes,954.12,75,2044-08-06
7890,Producto_7890,Deportes,785.79,66,2044-08-07
7891,Producto_7891,Electrónica,663.33,32,2044-08-08
7892,Producto_7892,Electrónica,522.47,19,2044-08-09
7893,Producto_7893,Hogar,175.69,56,2044-08-10
7894,Producto_7894,Deportes,978.67,5,2044-08-11
7895,Producto_7895,Ropa,381.29,3,2044-08-12
7896,Producto_7896,Ropa,115.86,28,2044-08-13
7897,Producto_7897,Hogar,498.86,90,2044-08-14
7898,Producto_7898,Hogar,875.26,87,2044-08-15
7899,Producto_7899,Deportes,888.42,94,2044-08-16
7900,Producto_7900,Deportes,20.86,72,2044-08-17
7901,Producto_7901,Deportes,887.43,29,2044-08-18
7902,Producto_7902,Electrónica,278.77,77,2044-08-19
7903,Producto_7903,Electrónica,48.58,59,2044-08-20
7904,Producto_7904,Hogar,849.31,25,2044-08-21
7905,Producto_7905,Electrónica,865.23,22,2044-08-22
7906,Producto_7906,Deportes,600.27,97,2044-08-23
7907,Producto_7907,Deportes,578.69,71,2044-08-24
7908,Producto_7908,Electrónica,814.99,23,2044-08-25
7909,Producto_7909,Ropa,788.45,70,2044-08-26
7910,Producto_7910,Hogar,891.2,79,2044-08-27
7911,Producto_7911,Ropa,557.22,79,2044-08-28
7912,Producto_7912,Hogar,967.97,40,2044-08-29
7913,Producto_7913,Ropa,996.19,98,2044-08-30
7914,Producto_7914,Electrónica,125.38,14,2044-08-31
7915,Producto_7915,Hogar,851.05,29,2044-09-01
7916,Producto_7916,Hogar,504.82,16,2044-09-02
7917,Producto_7917,Hogar,393.69,93,2044-09-03
7918,Producto_7918,Deportes,616.94,87,2044-09-04
7919,Producto_7919,Deportes,65.41,10,2044-09-05
7920,Producto_7920,Ropa,511.4,47,2044-09-06
7921,Producto_7921,Electrónica,872.18,4,2044-09-07
7922,Producto_7922,Deportes,221.33,12,2044-09-08
7923,Producto_7923,Hogar,432.13,42,2044-09-09
7924,Producto_7924,Deportes,940.09,98,2044-09-10
7925,Producto_7925,Electrónica,434.28,4,2044-09-11
7926,Producto_7926,Deportes,364.78,84,2044-09-12
7927,Producto_7927,Hogar,446.13,92,2044-09-13
7928,Producto_7928,Ropa,524.26,92,2044-09-14
7929,Producto_7929,Hogar,635.67,6,2044-09-15
7930,Producto_7930,Electrónica,802.69,14,2044-09-16
7931,Producto_7931,Ropa,457.58,35,2044-09-17
7932,Producto_7932,Deportes,819.31,47,2044-09-18
7933,Producto_7933,Deportes,538.38,58,2044-09-19
7934,Producto_7934,Deportes,345.1,65,2044-09-20
7935,Producto_7935,Ropa,661.37,19,2044-09-21
7936,Producto_7936,Hogar,720.55,57,2044-09-22
7937,Producto_7937,Ropa,562.47,65,2044-09-23
7938,Producto_7938,Ropa,66.05,13,2044-09-24
7939,Producto_7939,Electrónica,178.18,8,2044-09-25
7940,Producto_7940,Ropa,292.44,18,2044-09-26
7941,Producto_7941,Deportes,289.8,35,2044-09-27
7942,Producto_7942,Hogar,676.69,87,2044-09-28
7943,Producto_7943,Hogar,28.17,26,2044-09-29
7944,Producto_7944,Hogar,758.12,38,2044-09-30
7945,Producto_7945,Deportes,272.69,84,2044-10-01
7946,Producto_7946,Deportes,316.92,66,2044-10-02
7947,Producto_7947,Deportes,532.63,26,2044-10-03
7948,Producto_7948,Deportes,223.77,57,2044-10-04
7949,Producto_7949,Deportes,885.63,25,2044-10-05
7950,Producto_7950,Ropa,94.52,30,2044-10-06
7951,Producto_7951,Deportes,449.94,82,2044-10-07
7952,Producto_7952,Deportes,850.93,7,2044-10-08
7953,Producto_7953,Deportes,619.69,27,2044-10-09
7954,Producto_7954,Deportes,299.41,11,2044-10-10
7955,Producto_7955,Hogar,426.55,8,2044-10-11
7956,Producto_7956,Deportes,709.63,11,2044-10-12
7957,Producto_7957,Ropa,973.53,88,2044-10-13
7958,Producto_7958,Ropa,894.21,30,2044-10-14
7959,Producto_7959,Ropa,349.01,94,2044-10-15
7960,Producto_7960,Electrónica,998.22,15,2044-10-16
7961,Producto_7961,Hogar,13.47,56,2044-10-17
7962,Producto_7962,Deportes,37.35,35,2044-10-18
7963,Producto_7963,Electrónica,825.6,39,2044-10-19
7964,Producto_7964,Deportes,207.47,24,2044-10-20
7965,Producto_7965,Electrónica,70.16,8,2044-10-21
7966,Producto_7966,Electrónica,244.78,43,2044-10-22
7967,Producto_7967,Ropa,431.84,42,2044-10-23
7968,Producto_7968,Ropa,733.26,84,2044-10-24
7969,Producto_7969,Electrónica,628.09,41,2044-10-25
7970,Producto_7970,Ropa,245.25,47,2044-10-26
7971,Producto_7971,Electrónica,508.24,26,2044-10-27
7972,Producto_7972,Hogar,926.95,52,2044-10-28
7973,Producto_7973,Ropa,816.86,88,2044-10-29
7974,Producto_7974,Ropa,329.96,22,2044-10-30
7975,Producto_7975,Ropa,982.44,5,2044-10-31
7976,Producto_7976,Hogar,711.53,15,2044-11-01
7977,Producto_7977,Electrónica,71.82,36,2044-11-02
7978,Producto_7978,Deportes,44.81,63,2044-11-03
7979,Producto_7979,Ropa,176.72,93,2044-11-04
7980,Producto_7980,Electrónica,730.58,79,2044-11-05
7981,Producto_7981,Hogar,191.9,91,2044-11-06
7982,Producto_7982,Deportes,516.37,49,2044-11-07
7983,Producto_7983,Ropa,102.33,55,2044-11-08
7984,Producto_7984,Hogar,921.68,72,2044-11-09
7985,Producto_7985,Hogar,350.52,60,2044-11-10
7986,Producto_7986,Deportes,909.05,57,2044-11-11
7987,Producto_7987,Electrónica,945.43,29,2044-11-12
7988,Producto_7988,Ropa,16.07,19,2044-11-13
7989,Producto_7989,Ropa,469.49,95,2044-11-14
7990,Producto_7990,Electrónica,34.41,73,2044-11-15
7991,Producto_7991,Electrónica,909.61,10,2044-11-16
7992,Producto_7992,Electrónica,523.22,10,2044-11-17
7993,Producto_7993,Deportes,84.19,97,2044-11-18
7994,Producto_7994,Deportes,119.17,89,2044-11-19
7995,Producto_7995,Ropa,389.67,57,2044-11-20
7996,Producto_7996,Deportes,940.83,54,2044-11-21
7997,Producto_7997,Hogar,695.98,56,2044-11-22
7998,Producto_7998,Ropa,868.94,68,2044-11-23
7999,Producto_7999,Deportes,372.79,69,2044-11-24
8000,Producto_8000,Electrónica,52.78,87,2044-11-25
8001,Producto_8001,Hogar,974.57,55,2044-11-26
8002,Producto_8002,Electrónica,27.0,69,2044-11-27
8003,Producto_8003,Ropa,948.18,72,2044-11-28
8004,Producto_8004,Electrónica,374.99,81,2044-11-29
8005,Producto_8005,Deportes,19.99,1,2044-11-30
8006,Producto_8006,Deportes,692.27,12,2044-12-01
8007,Producto_8007,Ropa,980.73,35,2044-12-02
8008,Producto_8008,Electrónica,965.97,78,2044-12-03
8009,Producto_8009,Ropa,169.33,82,2044-12-04
8010,Producto_8010,Electrónica,189.44,74,2044-12-05
8011,Producto_8011,Hogar,569.88,79,2044-12-06
8012,Producto_8012,Deportes,640.93,33,2044-12-07
8013,Producto_8013,Ropa,742.02,83,2044-12-08
8014,Producto_8014,Hogar,189.24,98,2044-12-09
8015,Producto_8015,Hogar,959.42,25,2044-12-10
8016,Producto_8016,Ropa,642.35,16,2044-12-11
8017,Producto_8017,Ropa,848.58,8,2044-12-12
8018,Producto_8018,Hogar,544.67,35,2044-12-13
8019,Producto_8019,Electrónica,420.13,85,2044-12-14
8020,Producto_8020,Hogar,977.41,83,2044-12-15
8021,Producto_8021,Ropa,586.3,46,2044-12-16
8022,Producto_8022,Hogar,868.2,11,2044-12-17
8023,Producto_8023,Electrónica,953.76,61,2044-12-18
8024,Producto_8024,Deportes,678.6,44,2044-12-19
8025,Producto_8025,Deportes,553.45,11,2044-12-20
8026,Producto_8026,Hogar,13.48,11,2044-12-21
8027,Producto_8027,Electrónica,49.62,22,2044-12-22
8028,Producto_8028,Deportes,208.84,85,2044-12-23
8029,Producto_8029,Hogar,194.15,91,2044-12-24
8030,Producto_8030,Hogar,262.21,82,2044-12-25
8031,Producto_8031,Electrónica,311.89,62,2044-12-26
8032,Producto_8032,Ropa,366.46,48,2044-12-27
8033,Producto_8033,Hogar,426.33,94,2044-12-28
8034,Producto_8034,Ropa,107.88,63,2044-12-29
8035,Producto_8035,Ropa,51.94,51,2044-12-30
8036,Producto_8036,Deportes,677.21,45,2044-12-31
8037,Producto_8037,Ropa,541.96,33,2045-01-01
8038,Producto_8038,Electrónica,449.7,85,2045-01-02
8039,Producto_8039,Deportes,638.1,60,2045-01-03
8040,Producto_8040,Deportes,829.4,2,2045-01-04
8041,Producto_8041,Deportes,433.42,13,2045-01-05
8042,Producto_8042,Hogar,644.71,66,2045-01-06
8043,Producto_8043,Hogar,954.04,57,2045-01-07
8044,Producto_8044,Ropa,841.23,43,2045-01-08
8045,Producto_8045,Deportes,431.74,45,2045-01-09
8046,Producto_8046,Deportes,648.27,31,2045-01-10
8047,Producto_8047,Electrónica,185.3,10,2045-01-11
8048,Producto_8048,Ropa,564.92,23,2045-01-12
8049,Producto_8049,Electrónica,981.52,86,2045-01-13
8050,Producto_8050,Ropa,523.13,29,2045-01-14
8051,Producto_8051,Ropa,928.36,97,2045-01-15
8052,Producto_8052,Hogar,413.26,31,2045-01-16
8053,Producto_8053,Hogar,998.86,78,2045-01-17
8054,Producto_8054,Electrónica,583.43,74,2045-01-18
8055,Producto_8055,Ropa,51.85,18,2045-01-19
8056,Producto_8056,Deportes,590.89,11,2045-01-20
8057,Producto_8057,Hogar,281.83,47,2045-01-21
8058,Producto_8058,Deportes,42.16,3,2045-01-22
8059,Producto_8059,Electrónica,822.64,2,2045-01-23
8060,Producto_8060,Hogar,282.97,54,2045-01-24
8061,Producto_8061,Hogar,798.58,72,2045-01-25
8062,Producto_8062,Ropa,295.34,31,2045-01-26
8063,Producto_8063,Electrónica,202.38,8,2045-01-27
8064,Producto_8064,Ropa,974.2,43,2045-01-28
8065,Producto_8065,Hogar,368.03,48,2045-01-29
8066,Producto_8066,Electrónica,605.36,2,2045-01-30
8067,Producto_8067,Hogar,613.88,22,2045-01-31
8068,Producto_8068,Electrónica,564.87,5,2045-02-01
8069,Producto_8069,Hogar,915.55,7,2045-02-02
8070,Producto_8070,Deportes,677.7,20,2045-02-03
8071,Producto_8071,Deportes,409.7,92,2045-02-04
8072,Producto_8072,Ropa,863.76,77,2045-02-05
8073,Producto_8073,Deportes,189.25,2,2045-02-06
8074,Producto_8074,Hogar,548.79,32,2045-02-07
8075,Producto_8075,Hogar,951.04,90,2045-02-08
8076,Producto_8076,Deportes,629.14,3,2045-02-09
8077,Producto_8077,Ropa,818.8,41,2045-02-10
8078,Producto_8078,Deportes,657.03,42,2045-02-11
8079,Producto_8079,Electrónica,840.98,77,2045-02-12
8080,Producto_8080,Electrónica,945.04,85,2045-02-13
8081,Producto_8081,Electrónica,280.19,45,2045-02-14
8082,Producto_8082,Deportes,177.96,87,2045-02-15
8083,Producto_8083,Deportes,489.15,71,2045-02-16
8084,Producto_8084,Deportes,704.84,17,2045-02-17
8085,Producto_8085,Electrónica,234.92,92,2045-02-18
8086,Producto_8086,Ropa,14.06,47,2045-02-19
8087,Producto_8087,Hogar,349.51,94,2045-02-20
8088,Producto_8088,Deportes,969.17,69,2045-02-21
8089,Producto_8089,Ropa,698.02,24,2045-02-22
8090,Producto_8090,Hogar,407.31,71,2045-02-23
8091,Producto_8091,Hogar,200.65,34,2045-02-24
8092,Producto_8092,Hogar,362.53,50,2045-02-25
8093,Producto_8093,Ropa,178.14,42,2045-02-26
8094,Producto_8094,Ropa,115.24,33,2045-02-27
8095,Producto_8095,Electrónica,907.67,27,2045-02-28
8096,Producto_8096,Ropa,997.67,78,2045-03-01
8097,Producto_8097,Ropa,172.47,59,2045-03-02
8098,Producto_8098,Ropa,63.98,19,2045-03-03
8099,Producto_8099,Hogar,336.43,76,2045-03-04
8100,Producto_8100,Deportes,467.04,3,2045-03-05
8101,Producto_8101,Electrónica,212.77,71,2045-03-06
8102,Producto_8102,Deportes,308.41,99,2045-03-07
8103,Producto_8103,Deportes,208.86,25,2045-03-08
8104,Producto_8104,Ropa,776.52,15,2045-03-09
8105,Producto_8105,Electrónica,715.45,83,2045-03-10
8106,Producto_8106,Deportes,638.6,60,2045-03-11
8107,Producto_8107,Deportes,393.35,83,2045-03-12
8108,Producto_8108,Electrónica,909.95,23,2045-03-13
8109,Producto_8109,Ropa,969.84,11,2045-03-14
8110,Producto_8110,Deportes,181.9,59,2045-03-15
8111,Producto_8111,Hogar,230.78,85,2045-03-16
8112,Producto_8112,Deportes,530.37,34,2045-03-17
8113,Producto_8113,Hogar,100.34,7,2045-03-18
8114,Producto_8114,Ropa,442.08,44,2045-03-19
8115,Producto_8115,Deportes,585.97,91,2045-03-20
8116,Producto_8116,Electrónica,526.85,64,2045-03-21
8117,Producto_8117,Electrónica,337.6,23,2045-03-22
8118,Producto_8118,Deportes,547.02,58,2045-03-23
8119,Producto_8119,Ropa,959.21,20,2045-03-24
8120,Producto_8120,Ropa,213.96,27,2045-03-25
8121,Producto_8121,Electrónica,658.28,60,2045-03-26
8122,Producto_8122,Deportes,52.96,8,2045-03-27
8123,Producto_8123,Ropa,75.75,67,2045-03-28
8124,Producto_8124,Electrónica,556.31,2,2045-03-29
8125,Producto_8125,Hogar,113.89,22,2045-03-30
8126,Producto_8126,Deportes,32.12,70,2045-03-31
8127,Producto_8127,Hogar,179.8,36,2045-04-01
8128,Producto_8128,Hogar,569.2,24,2045-04-02
8129,Producto_8129,Ropa,706.31,12,2045-04-03
8130,Producto_8130,Ropa,210.45,81,2045-04-04
8131,Producto_8131,Ropa,671.58,22,2045-04-05
8132,Producto_8132,Deportes,190.65,83,2045-04-06
8133,Producto_8133,Hogar,617.32,73,2045-04-07
8134,Producto_8134,Deportes,417.84,76,2045-04-08
8135,Producto_8135,Ropa,657.26,96,2045-04-09
8136,Producto_8136,Hogar,995.1,95,2045-04-10
8137,Producto_8137,Deportes,938.44,81,2045-04-11
8138,Producto_8138,Deportes,14.24,23,2045-04-12
8139,Producto_8139,Electrónica,886.58,74,2045-04-13
8140,Producto_8140,Deportes,75.83,63,2045-04-14
8141,Producto_8141,Ropa,953.52,30,2045-04-15
8142,Producto_8142,Deportes,289.01,19,2045-04-16
8143,Producto_8143,Hogar,388.21,26,2045-04-17
8144,Producto_8144,Deportes,100.72,90,2045-04-18
8145,Producto_8145,Electrónica,121.15,11,2045-04-19
8146,Producto_8146,Hogar,729.47,20,2045-04-20
8147,Producto_8147,Hogar,944.89,56,2045-04-21
8148,Producto_8148,Electrónica,614.64,45,2045-04-22
8149,Producto_8149,Ropa,718.69,68,2045-04-23
8150,Producto_8150,Hogar,764.35,47,2045-04-24
8151,Producto_8151,Ropa,270.19,76,2045-04-25
8152,Producto_8152,Hogar,54.78,89,2045-04-26
8153,Producto_8153,Hogar,11.85,58,2045-04-27
8154,Producto_8154,Ropa,357.14,10,2045-04-28
8155,Producto_8155,Hogar,249.05,22,2045-04-29
8156,Producto_8156,Ropa,71.69,71,2045-04-30
8157,Producto_8157,Electrónica,187.73,24,2045-05-01
8158,Producto_8158,Ropa,133.25,66,2045-05-02
8159,Producto_8159,Electrónica,915.73,96,2045-05-03
8160,Producto_8160,Hogar,148.86,85,2045-05-04
8161,Producto_8161,Ropa,542.27,61,2045-05-05
8162,Producto_8162,Hogar,597.17,7,2045-05-06
8163,Producto_8163,Ropa,548.05,72,2045-05-07
8164,Producto_8164,Electrónica,108.07,38,2045-05-08
8165,Producto_8165,Electrónica,325.61,21,2045-05-09
8166,Producto_8166,Ropa,60.76,8,2045-05-10
8167,Producto_8167,Electrónica,401.71,89,2045-05-11
8168,Producto_8168,Hogar,196.71,28,2045-05-12
8169,Producto_8169,Hogar,566.02,92,2045-05-13
8170,Producto_8170,Deportes,695.88,54,2045-05-14
8171,Producto_8171,Electrónica,536.8,31,2045-05-15
